section_number,title,division,subtitle,word_count,file_path
2306,EXTENSION OF AUTHORITY TO CARRY OUT CERTAIN FISCAL YEAR 2019 AIR FORCE MILITARY CONSTRUCTION PROJECTS.,AIR FORCE MILITARY CONSTRUCTION,,357,sec2306_extension_of_authority_to_carry_out_certain_fiscal_year_2019_air_force_military_.txt
2401,AUTHORIZED DEFENSE AGENCIES CONSTRUCTION AND LAND ACQUISITION PROJECTS.,DEFENSE AGENCIES MILITARY CONSTRUCTION,,282,sec2401_authorized_defense_agencies_construction_and_land_acquisition_projects.txt
2402,AUTHORIZED ENERGY RESILIENCE AND CONSERVATION INVESTMENT PROGRAM PROJECTS.,DEFENSE AGENCIES MILITARY CONSTRUCTION,,406,sec2402_authorized_energy_resilience_and_conservation_investment_program_projects.txt
2817,10 USC 2817 .  Authority for certain construction projects in friendly foreign countries,MILITARY CONSTRUCTION GENERAL PROVISIONS,Military Construction Programs,610,sec2817_10_usc_2817_authority_for_certain_construction_projects_in_friendly_foreign_coun.txt
2810,AUTHORITY FOR INDO-PACIFIC POSTURE UNSPECIFIED MINOR MILITARY CONSTRUCTION PROJECTS.,MILITARY CONSTRUCTION GENERAL PROVISIONS,Military Construction Programs,597,sec2810_authority_for_indo_pacific_posture_unspecified_minor_military_construction_proje.txt
2821,ESTABLISHMENT OF THE MILITARY FAMILY READINESS WORKING GROUP FOR MILITARY HOUSING.,MILITARY CONSTRUCTION GENERAL PROVISIONS,Military Housing Reforms,735,sec2821_establishment_of_the_military_family_readiness_working_group_for_military_housin.txt
2831,DESIGN STANDARDS FOR COVERED MILITARY UNACCOMPANIED HOUSING.,MILITARY CONSTRUCTION GENERAL PROVISIONS,Covered Military Unaccompanied Housing Reforms,638,sec2831_design_standards_for_covered_military_unaccompanied_housing.txt
2833,MODIFICATION OF PROCEDURES FOR ISSUANCE OF WAIVERS OF COVERED PRIVACY AND CONFIGURATION STANDARDS; TEMPORARY BIANNUAL BRIEFING.,MILITARY CONSTRUCTION GENERAL PROVISIONS,Covered Military Unaccompanied Housing Reforms,1264,sec2833_modification_of_procedures_for_issuance_of_waivers_of_covered_privacy_and_config.txt
2856a,10 USC 2856a .  Covered military unaccompanied housing: waivers of covered privacy and configuration standards,MILITARY CONSTRUCTION GENERAL PROVISIONS,Covered Military Unaccompanied Housing Reforms,538,sec2856a_10_usc_2856a_covered_military_unaccompanied_housing_waivers_of_covered_privacy_a.txt
2835,PILOT PROGRAM FOR MILITARY CONSTRUCTION PROJECTS TO REPLACE CERTAIN COVERED MILITARY UNACCOMPANIED HOUSING FACILITIES.,MILITARY CONSTRUCTION GENERAL PROVISIONS,Covered Military Unaccompanied Housing Reforms,487,sec2835_pilot_program_for_military_construction_projects_to_replace_certain_covered_mili.txt
2836,ESTABLISHMENT OF CIVILIAN EMPLOYEES FOR OVERSIGHT OF COVERED MILITARY UNACCOMPANIED HOUSING.,MILITARY CONSTRUCTION GENERAL PROVISIONS,Covered Military Unaccompanied Housing Reforms,378,sec2836_establishment_of_civilian_employees_for_oversight_of_covered_military_unaccompan.txt
2837,MAINTENANCE WORK ORDER MANAGEMENT PROCESS FOR COVERED MILITARY UNACCOMPANIED HOUSING.,MILITARY CONSTRUCTION GENERAL PROVISIONS,Covered Military Unaccompanied Housing Reforms,256,sec2837_maintenance_work_order_management_process_for_covered_military_unaccompanied_hou.txt
2852,"AUTHORITY TO MAKE GRANTS FOR SECURITY AND FIRE PROTECTION FOR FORMER ARMY AND NAVY GENERAL HOSPITAL, HOT SPRINGS NATIONAL PARK, HOT SPRINGS, ARKANSAS; BRIEFING.",MILITARY CONSTRUCTION GENERAL PROVISIONS,Real Property and Facilities Administration,406,sec2852_authority_to_make_grants_for_security_and_fire_protection_for_former_army_and_na.txt
2853,PLAN AND REPORT ON CRITICAL INFRASTRUCTURE SYSTEMS AT MILITARY INSTALLATIONS.,MILITARY CONSTRUCTION GENERAL PROVISIONS,Real Property and Facilities Administration,697,sec2853_plan_and_report_on_critical_infrastructure_systems_at_military_installations.txt
2854,"CLOSURE AND DISPOSAL OF THE PUEBLO CHEMICAL DEPOT, PUEBLO COUNTY, COLORADO.",MILITARY CONSTRUCTION GENERAL PROVISIONS,Real Property and Facilities Administration,392,sec2854_closure_and_disposal_of_the_pueblo_chemical_depot_pueblo_county_colorado.txt
2856,"AUTHORIZATION FOR THE SECRETARY OF THE NAVY TO RESOLVE THE ELECTRICAL UTILITY OPERATIONS AT FORMER NAVAL AIR STATION BARBERS POINT, HAWAII.",MILITARY CONSTRUCTION GENERAL PROVISIONS,Real Property and Facilities Administration,355,sec2856_authorization_for_the_secretary_of_the_navy_to_resolve_the_electrical_utility_op.txt
2857,INCLUSION OF MILITARY INSTALLATION RESILIENCE IN REAL PROPERTY MANAGEMENT AND INSTALLATION MASTER PLANNING OF DEPARTMENT.,MILITARY CONSTRUCTION GENERAL PROVISIONS,Real Property and Facilities Administration,229,sec2857_inclusion_of_military_installation_resilience_in_real_property_management_and_in.txt
2862,CLARIFICATION OF AUTHORITY OF DEPARTMENT OF DEFENSE TO CONDUCT CERTAIN MILITARY ACTIVITIES AT NEVADA TEST AND TRAINING RANGE.,MILITARY CONSTRUCTION GENERAL PROVISIONS,Land Conveyances,841,sec2862_clarification_of_authority_of_department_of_defense_to_conduct_certain_military_.txt
2864,"LAND ACQUISITION, WESTMORELAND STATE PARK, VIRGINIA.",MILITARY CONSTRUCTION GENERAL PROVISIONS,Land Conveyances,277,sec2864_land_acquisition_westmoreland_state_park_virginia.txt
2865,"LAND CONVEYANCE, NAVAL WEAPONS STATION EARLE, NEW JERSEY.",MILITARY CONSTRUCTION GENERAL PROVISIONS,Land Conveyances,542,sec2865_land_conveyance_naval_weapons_station_earle_new_jersey.txt
2866,"LAND CONVEYANCE, PAINE FIELD AIR NATIONAL GUARD STATION, EVERETT, SNOHOMISH COUNTY, WASHINGTON.",MILITARY CONSTRUCTION GENERAL PROVISIONS,Land Conveyances,587,sec2866_land_conveyance_paine_field_air_national_guard_station_everett_snohomish_county_.txt
2867,"LAND CONVEYANCE, WETZEL COUNTY MEMORIAL ARMY RESERVE CENTER, NEW MARTINSVILLE, WEST VIRGINIA.",MILITARY CONSTRUCTION GENERAL PROVISIONS,Land Conveyances,484,sec2867_land_conveyance_wetzel_county_memorial_army_reserve_center_new_martinsville_west.txt
2868,"LAND CONVEYANCE, BG J SUMNER JONES ARMY RESERVE CENTER, WHEELING, WEST VIRGINIA.",MILITARY CONSTRUCTION GENERAL PROVISIONS,Land Conveyances,487,sec2868_land_conveyance_bg_j_sumner_jones_army_reserve_center_wheeling_west_virginia.txt
2873,PILOT PROGRAM TO PROVIDE AIR PURIFICATION TECHNOLOGY IN COVERED MILITARY HOUSING.,MILITARY CONSTRUCTION GENERAL PROVISIONS,Pilot Programs and Reports Requirement.,430,sec2873_pilot_program_to_provide_air_purification_technology_in_covered_military_housing.txt
2874,JOINT HOUSING REQUIREMENTS AND MARKET ANALYSIS FOR CERTAIN MILITARY INSTALLATIONS IN HAWAII.,MILITARY CONSTRUCTION GENERAL PROVISIONS,Pilot Programs and Reports Requirement.,456,sec2874_joint_housing_requirements_and_market_analysis_for_certain_military_installation.txt
2875,QUARTERLY BRIEFINGS ON MILITARY CONSTRUCTION RELATED TO THE SENTINEL INTERCONTINENTAL BALLISTIC MISSILE WEAPON SYSTEM PROGRAM.,MILITARY CONSTRUCTION GENERAL PROVISIONS,Pilot Programs and Reports Requirement.,538,sec2875_quarterly_briefings_on_military_construction_related_to_the_sentinel_intercontin.txt
8618,"10 USC 8618 .  Marine Corps Heritage Center and National Museum of the Marine Corps at Marine Corps Base, Quantico, Virginia",MILITARY CONSTRUCTION GENERAL PROVISIONS,Other Matters,978,sec8618_10_usc_8618_marine_corps_heritage_center_and_national_museum_of_the_marine_corps.txt
2886,CONTINUING EDUCATION CURRICULUM ON USE OF INNOVATIVE PRODUCTS FOR MILITARY CONSTRUCTION PROJECTS.,MILITARY CONSTRUCTION GENERAL PROVISIONS,Other Matters,404,sec2886_continuing_education_curriculum_on_use_of_innovative_products_for_military_const.txt
2887,GUIDANCE ON ENCROACHMENT THAT AFFECTS COVERED SITES.,MILITARY CONSTRUCTION GENERAL PROVISIONS,Other Matters,487,sec2887_guidance_on_encroachment_that_affects_covered_sites.txt
2890,PLAN FOR USE OF EXCESS CONSTRUCTION MATERIALS ON SOUTHWEST BORDER.,MILITARY CONSTRUCTION GENERAL PROVISIONS,Other Matters,516,sec2890_plan_for_use_of_excess_construction_materials_on_southwest_border.txt
3113,"CYBERSECURITY RISK INVENTORY, ASSESSMENT, AND MITIGATION WORKING GROUP.",DEPARTMENT OF ENERGY NATIONAL SECURITY PROGRAMS,"Program Authorizations, Restrictions, and Limitations",408,sec3113_cybersecurity_risk_inventory_assessment_and_mitigation_working_group.txt
3222,"CYBERSECURITY RISK INVENTORY, ASSESSMENT, AND MITIGATION WORKING GROUP.",DEPARTMENT OF ENERGY NATIONAL SECURITY PROGRAMS,"Program Authorizations, Restrictions, and Limitations",367,sec3222_cybersecurity_risk_inventory_assessment_and_mitigation_working_group.txt
3127,DEADLINES FOR COMMENCEMENT OF OPERATIONS OF CERTAIN ATOMIC ENERGY REPLACEMENT PROJECTS.,DEPARTMENT OF ENERGY NATIONAL SECURITY PROGRAMS,"Program Authorizations, Restrictions, and Limitations",254,sec3127_deadlines_for_commencement_of_operations_of_certain_atomic_energy_replacement_pr.txt
3131,U.S. NUCLEAR FUEL SECURITY INITIATIVE.,DEPARTMENT OF ENERGY NATIONAL SECURITY PROGRAMS,Other Matters,3593,sec3131_us_nuclear_fuel_security_initiative.txt
3133,PLAN FOR DOMESTIC ENRICHMENT CAPABILITY TO SATISFY DEPARTMENT OF DEFENSE URANIUM REQUIREMENTS.,DEPARTMENT OF ENERGY NATIONAL SECURITY PROGRAMS,Other Matters,365,sec3133_plan_for_domestic_enrichment_capability_to_satisfy_department_of_defense_uranium.txt
3521,"REPORTS ON MARITIME INDUSTRY, POLICIES, AND PROGRAMS.",MARITIME ADMINISTRATION,Reports,1301,sec3521_reports_on_maritime_industry_policies_and_programs.txt
3522,REPORTS ON AVAILABILITY OF USED SEALIFT VESSELS AND THE SCRAPPING AND RECYCLING OF IMPORTED VESSELS.,MARITIME ADMINISTRATION,Reports,585,sec3522_reports_on_availability_of_used_sealift_vessels_and_the_scrapping_and_recycling_.txt
3523,STUDY ON FOREIGN OWNERSHIP AND CONTROL OF MARINE TERMINALS.,MARITIME ADMINISTRATION,Reports,560,sec3523_study_on_foreign_ownership_and_control_of_marine_terminals.txt
3531,"CARGOES PROCURED, FURNISHED, OR FINANCED BY THE UNITED STATES GOVERNMENT.",MARITIME ADMINISTRATION,Other Matters,1237,sec3531_cargoes_procured_furnished_or_financed_by_the_united_states_government.txt
3533,UNITED STATES MERCHANT MARINE ACADEMY AND COAST GUARD ACADEMY MATTERS; MARITIME ADMINISTRATION REQUIREMENTS.,MARITIME ADMINISTRATION,Other Matters,1176,sec3533_united_states_merchant_marine_academy_and_coast_guard_academy_matters_maritime_a.txt
3534,MARITIME WORKFORCE WORKING GROUP.,MARITIME ADMINISTRATION,Other Matters,1714,sec3534_maritime_workforce_working_group.txt
3537,ACCOUNTABILITY FOR NATIONAL MARITIME STRATEGY.,MARITIME ADMINISTRATION,Other Matters,374,sec3537_accountability_for_national_maritime_strategy.txt
4501,OTHER AUTHORIZATIONS.,OTHER AUTHORIZATIONS,,390,sec4501_other_authorizations.txt
4701,DEPARTMENT OF ENERGY NATIONAL SECURITY PROGRAMS.,DEPARTMENT OF ENERGY NATIONAL SECURITY PROGRAMS,,1629,sec4701_department_of_energy_national_security_programs.txt
5001,ADJUSTMENT OF THRESHOLD AMOUNT FOR MINOR MEDICAL FACILITY PROJECTS OF DEPARTMENT OF VETERANS AFFAIRS.,VETERANS AFFAIRS MATTERS,,347,sec5001_adjustment_of_threshold_amount_for_minor_medical_facility_projects_of_department.txt
5101,PROHIBITION OF DEMAND FOR BRIBE.,JUDICIARY MATTERS,,802,sec5101_prohibition_of_demand_for_bribe.txt
5102,PREVENTING CHILD SEX ABUSE.,JUDICIARY MATTERS,,888,sec5102_preventing_child_sex_abuse.txt
5103,"RECOGNITION AS CORPORATION AND GRANT OF FEDERAL CHARTER FOR NATIONAL AMERICAN INDIAN VETERANS, INCORPORATED.",JUDICIARY MATTERS,,1321,sec5103_recognition_as_corporation_and_grant_of_federal_charter_for_national_american_in.txt
150402,36 USC 150402 .  Purposes,JUDICIARY MATTERS,,233,sec150402_36_usc_150402_purposes.txt
5302,FEDERAL DATA CENTER CONSOLIDATION INITIATIVE AMENDMENTS.,Federal Data Center Enhancement Act of 2023. FEDERAL DATA AND INFORMATION SECURITY,,1379,sec5302_federal_data_center_consolidation_initiative_amendments.txt
5403,PUBLICATION AND PROVISION OF LISTS REGARDING PROGRESS ON ANTI-CORRUPTION EFFORTS.,FOREIGN AFFAIRS MATTERS,Combating Global Corruption Act. Combating Global Corruption,410,sec5403_publication_and_provision_of_lists_regarding_progress_on_anti_corruption_efforts.txt
5404,MINIMUM STANDARDS FOR THE ELIMINATION OF CORRUPTION AND ASSESSMENT OF EFFORTS TO COMBAT CORRUPTION.,FOREIGN AFFAIRS MATTERS,Combating Global Corruption Act. Combating Global Corruption,740,sec5404_minimum_standards_for_the_elimination_of_corruption_and_assessment_of_efforts_to.txt
5405,IMPOSITION OF SANCTIONS UNDER GLOBAL MAGNITSKY HUMAN RIGHTS ACCOUNTABILITY ACT.,FOREIGN AFFAIRS MATTERS,Combating Global Corruption Act. Combating Global Corruption,330,sec5405_imposition_of_sanctions_under_global_magnitsky_human_rights_accountability_act.txt
5411,GLOBAL COOPERATIVE FRAMEWORK TO END HUMAN RIGHTS ABUSES IN SOURCING CRITICAL MINERALS.,FOREIGN AFFAIRS MATTERS,Other Matters,373,sec5411_global_cooperative_framework_to_end_human_rights_abuses_in_sourcing_critical_min.txt
5412,CONNECTING OCEANIA’S NATIONS WITH VANGUARD EXERCISES AND NATIONAL EMPOWERMENT.,FOREIGN AFFAIRS MATTERS,Other Matters,1006,sec5412_connecting_oceanias_nations_with_vanguard_exercises_and_national_empowerment.txt
5413,ENDING CHINA’S DEVELOPING NATION STATUS.,FOREIGN AFFAIRS MATTERS,Other Matters,1172,sec5413_ending_chinas_developing_nation_status.txt
5414,PERMITTING FOR INTERNATIONAL BRIDGES.,FOREIGN AFFAIRS MATTERS,Other Matters,730,sec5414_permitting_for_international_bridges.txt
6,PERMITTING FOR INTERNATIONAL BRIDGES.,FOREIGN AFFAIRS MATTERS,Other Matters,698,sec6_permitting_for_international_bridges.txt
5602,NOGALES WASTEWATER IMPROVEMENT.,TRANSPORTATION AND INFRASTRUCTURE MATTERS,,1132,sec5602_nogales_wastewater_improvement.txt
5801,ASSESSMENT OF GIFTS AND GRANTS TO UNITED STATES INSTITUTIONS OF HIGHER EDUCATION FROM ENTITIES ON THE NON-SDN CHINESE MILITARY-INDUSTRIAL COMPLEX COMPANIES LIST.,FINANCIAL SERVICES MATTERS,,245,sec5801_assessment_of_gifts_and_grants_to_united_states_institutions_of_higher_education.txt
6115,INCREASED ACCOUNTABILITY IN ASSIGNMENT RESTRICTIONS AND REVIEWS.,DIPLOMATIC SECURITY AND CONSULAR AFFAIRS,,666,sec6115_increased_accountability_in_assignment_restrictions_and_reviews.txt
6202,HIRING AUTHORITIES.,PERSONNEL MATTERS,"Hiring, Promotion, and Development",268,sec6202_hiring_authorities.txt
6204,LATERAL ENTRY PROGRAM.,PERSONNEL MATTERS,"Hiring, Promotion, and Development",254,sec6204_lateral_entry_program.txt
6205,MID-CAREER MENTORING PROGRAM.,PERSONNEL MATTERS,"Hiring, Promotion, and Development",493,sec6205_mid_career_mentoring_program.txt
6208,CIVIL SERVICE ROTATIONAL PROGRAM.,PERSONNEL MATTERS,"Hiring, Promotion, and Development",289,sec6208_civil_service_rotational_program.txt
6211,EFFORTS TO IMPROVE RETENTION AND PREVENT RETALIATION.,PERSONNEL MATTERS,"Hiring, Promotion, and Development",675,sec6211_efforts_to_improve_retention_and_prevent_retaliation.txt
6222,IMPROVING MENTAL HEALTH SERVICES FOR FOREIGN AND CIVIL SERVANTS.,PERSONNEL MATTERS,"Pay, Benefits, and Workforce Matters",321,sec6222_improving_mental_health_services_for_foreign_and_civil_servants.txt
6224,EXCEPTION FOR GOVERNMENT-FINANCED AIR TRANSPORTATION.,PERSONNEL MATTERS,"Pay, Benefits, and Workforce Matters",252,sec6224_exception_for_government_financed_air_transportation.txt
6227,SUPPORTING TANDEM SPOUSES IN THE FOREIGN SERVICE.,PERSONNEL MATTERS,"Pay, Benefits, and Workforce Matters",603,sec6227_supporting_tandem_spouses_in_the_foreign_service.txt
6230,DETERMINING THE EFFECTIVENESS OF KNOWLEDGE TRANSFERS BETWEEN FOREIGN SERVICE OFFICERS.,PERSONNEL MATTERS,"Pay, Benefits, and Workforce Matters",253,sec6230_determining_the_effectiveness_of_knowledge_transfers_between_foreign_service_off.txt
6232,OVERTIME PAY EXCEPTION FOR PROTECTIVE SERVICES.,PERSONNEL MATTERS,"Pay, Benefits, and Workforce Matters",513,sec6232_overtime_pay_exception_for_protective_services.txt
6301,DATA-INFORMED DIPLOMACY.,INFORMATION SECURITY AND CYBER DIPLOMACY,,280,sec6301_data_informed_diplomacy.txt
6302,ESTABLISHMENT AND EXPANSION OF THE BUREAU CHIEF DATA OFFICER PROGRAM.,INFORMATION SECURITY AND CYBER DIPLOMACY,,371,sec6302_establishment_and_expansion_of_the_bureau_chief_data_officer_program.txt
6304,STRENGTHENING THE CHIEF INFORMATION OFFICER OF THE DEPARTMENT OF STATE.,INFORMATION SECURITY AND CYBER DIPLOMACY,,730,sec6304_strengthening_the_chief_information_officer_of_the_department_of_state.txt
6306,DIGITAL CONNECTIVITY AND CYBERSECURITY PARTNERSHIP.,INFORMATION SECURITY AND CYBER DIPLOMACY,,486,sec6306_digital_connectivity_and_cybersecurity_partnership.txt
6307,"ESTABLISHMENT OF A CYBERSPACE, DIGITAL CONNECTIVITY, AND RELATED TECHNOLOGIES (CDT) FUND.",INFORMATION SECURITY AND CYBER DIPLOMACY,,1140,sec6307_establishment_of_a_cyberspace_digital_connectivity_and_related_technologies_cdt_.txt
592,"AUTHORIZATION OF ASSISTANCE AND FUNDING FOR CYBERSPACE, DIGITAL CONNECTIVITY, AND RELATED TECHNOLOGIES (CDT) CAPACITY BUILDING ACTIVITIES.",INFORMATION SECURITY AND CYBER DIPLOMACY,,747,sec592_authorization_of_assistance_and_funding_for_cyberspace_digital_connectivity_and_.txt
6308,CYBER PROTECTION SUPPORT FOR PERSONNEL OF THE DEPARTMENT OF STATE IN POSITIONS HIGHLY VULNERABLE TO CYBER ATTACK.,INFORMATION SECURITY AND CYBER DIPLOMACY,,561,sec6308_cyber_protection_support_for_personnel_of_the_department_of_state_in_positions_h.txt
6401,PERSONAL SERVICES CONTRACTORS.,ORGANIZATION AND OPERATIONS,,464,sec6401_personal_services_contractors.txt
6402,HARD-TO-FILL POSTS.,ORGANIZATION AND OPERATIONS,,396,sec6402_hard_to_fill_posts.txt
6404,CRISIS RESPONSE OPERATIONS.,ORGANIZATION AND OPERATIONS,,412,sec6404_crisis_response_operations.txt
6405,SPECIAL ENVOY TO THE PACIFIC ISLANDS FORUM.,ORGANIZATION AND OPERATIONS,,419,sec6405_special_envoy_to_the_pacific_islands_forum.txt
6406,SPECIAL ENVOY FOR BELARUS.,ORGANIZATION AND OPERATIONS,,548,sec6406_special_envoy_for_belarus.txt
6407,"PRESIDENTIAL ENVOY FOR THE ABRAHAM ACCORDS, NEGEV FORUM, AND RELATED INTEGRATION AND NORMALIZATION FORA AND AGREEMENTS.",ORGANIZATION AND OPERATIONS,,1390,sec6407_presidential_envoy_for_the_abraham_accords_negev_forum_and_related_integration_a.txt
64,"22 USC 2735a . PRESIDENTIAL ENVOY FOR THE ABRAHAM ACCORDS, NEGEV FORUM, AND RELATED INTEGRATION AND NORMALIZATION FORA AND AGREEMENTS.",ORGANIZATION AND OPERATIONS,,1342,sec64_22_usc_2735a_presidential_envoy_for_the_abraham_accords_negev_forum_and_related_.txt
6409,RESOURCES FOR UNITED STATES NATIONALS UNLAWFULLY OR WRONGFULLY DETAINED ABROAD.,ORGANIZATION AND OPERATIONS,,1006,sec6409_resources_for_united_states_nationals_unlawfully_or_wrongfully_detained_abroad.txt
6501,"REPORT ON RECRUITMENT, RETENTION, AND PROMOTION OF FOREIGN SERVICE ECONOMIC OFFICERS.",ECONOMIC DIPLOMACY,,292,sec6501_report_on_recruitment_retention_and_promotion_of_foreign_service_economic_office.txt
6502,MANDATE TO REVISE DEPARTMENT OF STATE METRICS FOR SUCCESSFUL ECONOMIC AND COMMERCIAL DIPLOMACY.,ECONOMIC DIPLOMACY,,322,sec6502_mandate_to_revise_department_of_state_metrics_for_successful_economic_and_commer.txt
6503,DIRECTION TO EMBASSY DEAL TEAMS.,ECONOMIC DIPLOMACY,,897,sec6503_direction_to_embassy_deal_teams.txt
6504,ESTABLISHMENT OF A “DEAL TEAM OF THE YEAR”  AWARD.,ECONOMIC DIPLOMACY,,356,sec6504_establishment_of_a_deal_team_of_the_year_award.txt
6604,JOHN LEWIS CIVIL RIGHTS FELLOWSHIP PROGRAM.,PUBLIC DIPLOMACY,,1032,sec6604_john_lewis_civil_rights_fellowship_program.txt
115,JOHN LEWIS CIVIL RIGHTS FELLOWSHIP PROGRAM.,PUBLIC DIPLOMACY,,807,sec115_john_lewis_civil_rights_fellowship_program.txt
6605,DOMESTIC ENGAGEMENT AND PUBLIC AFFAIRS.,PUBLIC DIPLOMACY,,250,sec6605_domestic_engagement_and_public_affairs.txt
6701,INTERNSHIPS OF UNITED STATES NATIONALS AT INTERNATIONAL ORGANIZATIONS.,OTHER MATTERS,,243,sec6701_internships_of_united_states_nationals_at_international_organizations.txt
6702,TRAINING FOR INTERNATIONAL ORGANIZATIONS.,OTHER MATTERS,,304,sec6702_training_for_international_organizations.txt
6703,INFRASTRUCTURE PROJECTS AND INVESTMENTS BY THE UNITED STATES AND PEOPLE’S REPUBLIC OF CHINA.,OTHER MATTERS,,334,sec6703_infrastructure_projects_and_investments_by_the_united_states_and_peoples_republi.txt
6705,US-ASEAN CENTER.,OTHER MATTERS,,231,sec6705_us_asean_center.txt
6709,INSTITUTE FOR TRANSATLANTIC ENGAGEMENT.,OTHER MATTERS,,644,sec6709_institute_for_transatlantic_engagement.txt
6710,NOTIFICATION OF REVOCATION OF CLEARANCES.,OTHER MATTERS,,297,sec6710_notification_of_revocation_of_clearances.txt
7301,"PLAN TO RECRUIT, TRAIN, AND RETAIN PERSONNEL WITH EXPERIENCE IN FINANCIAL INTELLIGENCE AND EMERGING TECHNOLOGIES.",INTELLIGENCE COMMUNITY MATTERS,General Intelligence Community Matters,304,sec7301_plan_to_recruit_train_and_retain_personnel_with_experience_in_financial_intellig.txt
7310,MATTERS RELATING TO CHIEF DATA OFFICERS OF INTELLIGENCE COMMUNITY.,INTELLIGENCE COMMUNITY MATTERS,General Intelligence Community Matters,493,sec7310_matters_relating_to_chief_data_officers_of_intelligence_community.txt
7311,"MODIFICATION TO SPECIAL PAY AUTHORITY FOR SCIENCE, TECHNOLOGY, ENGINEERING, OR MATHEMATICS POSITIONS.",INTELLIGENCE COMMUNITY MATTERS,General Intelligence Community Matters,399,sec7311_modification_to_special_pay_authority_for_science_technology_engineering_or_math.txt
7314,ANNUAL REPORT ON REPORTING REQUIREMENTS.,INTELLIGENCE COMMUNITY MATTERS,General Intelligence Community Matters,243,sec7314_annual_report_on_reporting_requirements.txt
7315,NOTICE AND DAMAGE ASSESSMENT WITH RESPECT TO SIGNIFICANT UNAUTHORIZED DISCLOSURE OR COMPROMISE OF CLASSIFIED NATIONAL INTELLIGENCE.,INTELLIGENCE COMMUNITY MATTERS,General Intelligence Community Matters,591,sec7315_notice_and_damage_assessment_with_respect_to_significant_unauthorized_disclosure.txt
1105A,50 USC 3235a . NOTICE AND DAMAGE ASSESSMENT WITH RESPECT TO SIGNIFICANT UNAUTHORIZED DISCLOSURE OR COMPROMISE OF CLASSIFIED NATIONAL INTELLIGENCE.,INTELLIGENCE COMMUNITY MATTERS,General Intelligence Community Matters,532,sec1105A_50_usc_3235a_notice_and_damage_assessment_with_respect_to_significant_unauthoriz.txt
7318,INTELLIGENCE COMMUNITY COUNTERINTELLIGENCE OFFICE AT THE DEPARTMENT OF AGRICULTURE.,INTELLIGENCE COMMUNITY MATTERS,General Intelligence Community Matters,1312,sec7318_intelligence_community_counterintelligence_office_at_the_department_of_agricultu.txt
7320,INCLUSION OF COUNTERNARCOTICS AS SPECIAL TOPIC IN CERTAIN BUDGET JUSTIFICATION MATERIALS.,INTELLIGENCE COMMUNITY MATTERS,General Intelligence Community Matters,262,sec7320_inclusion_of_counternarcotics_as_special_topic_in_certain_budget_justification_m.txt
7321,DEVELOPMENT OF PLAN TO MAKE OPEN-SOURCE INTELLIGENCE PRODUCTS AVAILABLE TO CERTAIN FEDERAL EMPLOYEES.,INTELLIGENCE COMMUNITY MATTERS,General Intelligence Community Matters,635,sec7321_development_of_plan_to_make_open_source_intelligence_products_available_to_certa.txt
7323,REVIEW RELATING TO CONFIDENTIAL HUMAN SOURCE PROGRAM OF FEDERAL BUREAU OF INVESTIGATION.,INTELLIGENCE COMMUNITY MATTERS,General Intelligence Community Matters,332,sec7323_review_relating_to_confidential_human_source_program_of_federal_bureau_of_invest.txt
7324,PROHIBITION ON AVAILABILITY OF FUNDS FOR CERTAIN ACTIVITIES AND ASSESSMENT OF THE OVERT HUMAN INTELLIGENCE AND OPEN SOURCE INTELLIGENCE COLLECTION PROGRAMS OF THE OFFICE OF INTELLIGENCE AND ANALYSIS OF THE DEPARTMENT OF HOMELAND SECURITY.,INTELLIGENCE COMMUNITY MATTERS,General Intelligence Community Matters,1822,sec7324_prohibition_on_availability_of_funds_for_certain_activities_and_assessment_of_th.txt
7326,REPORTS ON CIVILIAN CASUALTIES CAUSED BY CERTAIN OPERATIONS OF FOREIGN GOVERNMENTS.,INTELLIGENCE COMMUNITY MATTERS,General Intelligence Community Matters,314,sec7326_reports_on_civilian_casualties_caused_by_certain_operations_of_foreign_governmen.txt
7333,INSPECTOR GENERAL OF THE CENTRAL INTELLIGENCE AGENCY QUARTERLY EMPLOYEE ENGAGEMENT SUMMARIES.,INTELLIGENCE COMMUNITY MATTERS,Central Intelligence Agency,327,sec7333_inspector_general_of_the_central_intelligence_agency_quarterly_employee_engageme.txt
7334,BENJAMIN TALLMADGE INSTITUTE AS PRIMARY CENTRAL INTELLIGENCE AGENCY ENTITY FOR EDUCATION AND TRAINING IN COUNTERINTELLIGENCE.,INTELLIGENCE COMMUNITY MATTERS,Central Intelligence Agency,501,sec7334_benjamin_tallmadge_institute_as_primary_central_intelligence_agency_entity_for_e.txt
7335,CENTRAL INTELLIGENCE AGENCY INTELLIGENCE ASSESSMENT OF SINALOA CARTEL AND JALISCO CARTEL.,INTELLIGENCE COMMUNITY MATTERS,Central Intelligence Agency,384,sec7335_central_intelligence_agency_intelligence_assessment_of_sinaloa_cartel_and_jalisc.txt
7336,CENTRAL INTELLIGENCE AGENCY INTELLIGENCE ASSESSMENT WITH RESPECT TO EFFORTS BY PEOPLE’S REPUBLIC OF CHINA TO INCREASE INFLUENCE IN MIDDLE EAST.,INTELLIGENCE COMMUNITY MATTERS,Central Intelligence Agency,534,sec7336_central_intelligence_agency_intelligence_assessment_with_respect_to_efforts_by_p.txt
